listing_type,city,city_score,has_city,budget,budget_normalized,has_budget,has_email,has_phone,has_address,profile_complete,docs_uploaded,docs_score,is_long_term,has_move_in_date,is_business_hour,fifo_position,fifo_score,converted
Buy,Sousse,0.9,1,715958.0,0.47730533333333336,1,1,1,1,100,4,0.8,,0,0,1384,0.723,1
Buy,Non précisée,0.2,0,826726.0,0.5511506666666667,1,0,1,1,70,0,0.0,,1,1,1385,0.723,0
Buy,Hammamet,0.82,1,300907.0,0.20060466666666665,1,1,1,0,60,4,0.8,,0,0,1386,0.723,1
Rent,Ben Arous,0.83,1,2613.0,0.5226,1,1,1,1,100,1,0.2,1.0,1,1,1387,0.723,1
Rent,La Marsa,0.95,1,1554.0,0.3108,1,1,1,1,100,2,0.4,0.0,1,1,1388,0.722,1
Rent,Sousse,0.9,1,471.0,0.0942,1,1,1,0,60,3,0.6,1.0,1,0,1389,0.722,1
Rent,Sousse,0.9,1,3191.0,0.6382,1,1,1,1,100,3,0.6,1.0,1,1,1390,0.722,1
Rent,Nabeul,0.78,1,3567.0,0.7134,1,1,1,1,100,5,1.0,,0,0,1391,0.722,1
Rent,La Marsa,0.95,1,3644.0,0.7288,1,1,1,1,100,3,0.6,,0,0,1392,0.722,1
Rent,Bizerte,0.75,1,3676.0,0.7352,1,1,1,1,100,1,0.2,1.0,1,1,1393,0.721,1
Buy,La Marsa,0.95,1,,,0,1,1,0,60,5,1.0,,1,0,1394,0.721,1
Rent,Ben Arous,0.83,1,1920.0,0.384,1,1,1,1,100,5,1.0,,0,1,1395,0.721,1
Rent,Ben Arous,0.83,1,4646.0,0.9292,1,1,1,1,100,0,0.0,,0,0,1396,0.721,1
Buy,Nabeul,0.78,1,707024.0,0.47134933333333334,1,1,1,1,100,1,0.2,,1,0,1397,0.721,0
Rent,Ben Arous,0.83,1,3958.0,0.7916,1,1,1,1,100,0,0.0,0.0,1,0,1398,0.72,0
Buy,Hammamet,0.82,1,,,0,1,1,1,100,5,1.0,,1,1,1399,0.72,1
Buy,Sfax,0.85,1,357539.0,0.23835933333333334,1,1,0,0,30,3,0.6,,1,1,1400,0.72,0
Buy,Tunis,1.0,1,809974.0,0.5399826666666667,1,1,1,0,60,0,0.0,,1,0,1401,0.72,0
Rent,Nabeul,0.78,1,3330.0,0.666,1,1,1,1,100,3,0.6,0.0,1,0,1402,0.72,1
Buy,Unknown,0.3,0,224216.0,0.14947733333333332,1,1,1,1,100,4,0.8,,1,1,1403,0.719,1
Buy,Nabeul,0.78,1,452701.0,0.30180066666666666,1,1,1,1,100,0,0.0,,1,0,1404,0.719,0
Buy,Unknown,0.3,0,693062.0,0.46204133333333336,1,1,1,1,100,2,0.4,,1,0,1405,0.719,0
Rent,Unknown,0.3,0,,,0,1,1,1,100,4,0.8,,0,1,1406,0.719,1
Buy,Bizerte,0.75,1,1035915.0,0.69061,1,1,0,1,70,5,1.0,,1,1,1407,0.719,1
Rent,Hammamet,0.82,1,1384.0,0.2768,1,1,1,1,100,3,0.6,,0,0,1408,0.718,1
Rent,Unknown,0.3,0,,,0,1,1,1,100,0,0.0,,0,0,1409,0.718,0
Buy,Monastir,0.8,1,,,0,1,1,1,100,0,0.0,,1,0,1410,0.718,0
Buy,Non précisée,0.2,0,1344908.0,0.8966053333333334,1,1,1,1,100,3,0.6,,1,1,1411,0.718,1
Buy,Ben Arous,0.83,1,,,0,1,1,1,100,0,0.0,,0,0,1412,0.718,0
Buy,Tunis,1.0,1,1487809.0,0.9918726666666666,1,1,0,0,30,2,0.4,,1,0,1413,0.717,1
Rent,Monastir,0.8,1,4357.0,0.8714,1,1,1,1,100,5,1.0,1.0,1,1,1414,0.717,1
Buy,Ariana,0.88,1,,,0,1,1,0,60,4,0.8,,1,0,1415,0.717,1
Buy,Non précisée,0.2,0,444680.0,0.29645333333333335,1,1,1,1,100,1,0.2,,1,1,1416,0.717,0
Rent,Ben Arous,0.83,1,2638.0,0.5276,1,1,1,1,100,1,0.2,1.0,1,0,1417,0.717,1
Rent,Bizerte,0.75,1,829.0,0.1658,1,1,1,1,100,0,0.0,1.0,1,0,1418,0.716,0
Rent,Tunis,1.0,1,1022.0,0.2044,1,1,1,1,100,5,1.0,1.0,1,0,1419,0.716,1
Rent,Non précisée,0.2,0,3992.0,0.7984,1,1,1,1,100,2,0.4,0.0,1,0,1420,0.716,1
Buy,Monastir,0.8,1,139547.0,0.09303133333333333,1,1,1,1,100,2,0.4,,1,1,1421,0.716,1
Rent,La Marsa,0.95,1,1463.0,0.2926,1,1,1,1,100,1,0.2,0.0,1,0,1422,0.716,1
Buy,Hammamet,0.82,1,960963.0,0.640642,1,1,1,0,60,4,0.8,,1,0,1423,0.715,1
Buy,Tunis,1.0,1,364362.0,0.242908,1,1,1,1,100,1,0.2,,1,1,1424,0.715,0
Rent,Monastir,0.8,1,4388.0,0.8776,1,1,1,0,60,5,1.0,,0,0,1425,0.715,1
Buy,Nabeul,0.78,1,1324686.0,0.883124,1,1,1,1,100,1,0.2,,1,0,1426,0.715,0
Rent,Unknown,0.3,0,2844.0,0.5688,1,1,1,0,60,1,0.2,0.0,1,1,1427,0.715,1
Buy,Nabeul,0.78,1,1043049.0,0.695366,1,1,1,1,100,1,0.2,,1,0,1428,0.714,0
Buy,Nabeul,0.78,1,1048637.0,0.6990913333333333,1,1,1,1,100,2,0.4,,1,0,1429,0.714,1
Rent,Unknown,0.3,0,2175.0,0.435,1,1,1,1,100,1,0.2,1.0,1,0,1430,0.714,0
Rent,Ariana,0.88,1,3446.0,0.6892,1,1,1,0,60,3,0.6,1.0,1,0,1431,0.714,1
Rent,Sfax,0.85,1,1882.0,0.3764,1,1,1,0,60,0,0.0,0.0,1,0,1432,0.714,0
Rent,Nabeul,0.78,1,4253.0,0.8506,1,1,1,1,100,3,0.6,1.0,1,1,1433,0.713,1
Buy,Unknown,0.3,0,1303231.0,0.8688206666666667,1,1,1,0,60,1,0.2,,1,1,1434,0.713,0
Rent,Monastir,0.8,1,3765.0,0.753,1,1,1,1,100,1,0.2,,0,0,1435,0.713,1
Buy,Unknown,0.3,0,933788.0,0.6225253333333334,1,1,1,1,100,1,0.2,,1,1,1436,0.713,1
Buy,Ben Arous,0.83,1,708688.0,0.4724586666666667,1,1,1,1,100,5,1.0,,1,1,1437,0.713,1
Buy,Ben Arous,0.83,1,,,0,1,1,1,100,4,0.8,,1,0,1438,0.712,1
Rent,Non précisée,0.2,0,508.0,0.1016,1,1,1,1,100,2,0.4,1.0,1,0,1439,0.712,0
Rent,Nabeul,0.78,1,4957.0,0.9914,1,0,1,1,70,5,1.0,,0,0,1440,0.712,1
Buy,Sousse,0.9,1,1146350.0,0.7642333333333333,1,1,1,0,60,2,0.4,,1,1,1441,0.712,1
Buy,Hammamet,0.82,1,195912.0,0.130608,1,1,1,1,100,5,1.0,,1,0,1442,0.712,1
Buy,Ariana,0.88,1,484644.0,0.323096,1,1,1,1,100,2,0.4,,0,0,1443,0.711,1
Buy,Tunis,1.0,1,522949.0,0.34863266666666665,1,1,0,1,70,1,0.2,,1,0,1444,0.711,0
Rent,Nabeul,0.78,1,3542.0,0.7084,1,0,1,1,70,5,1.0,1.0,1,0,1445,0.711,1
Buy,Monastir,0.8,1,487962.0,0.325308,1,1,1,1,100,0,0.0,,1,1,1446,0.711,0
Buy,Hammamet,0.82,1,1174555.0,0.7830366666666667,1,0,1,1,70,2,0.4,,1,1,1447,0.711,1
Rent,Sousse,0.9,1,2399.0,0.4798,1,1,1,1,100,0,0.0,1.0,1,1,1448,0.71,1
Rent,Monastir,0.8,1,641.0,0.1282,1,1,1,1,100,1,0.2,,0,1,1449,0.71,1
Rent,Non précisée,0.2,0,2785.0,0.557,1,1,0,1,70,4,0.8,1.0,1,0,1450,0.71,1
Buy,Bizerte,0.75,1,,,0,1,1,1,100,5,1.0,,1,1,1451,0.71,1
Rent,Hammamet,0.82,1,1653.0,0.3306,1,1,1,1,100,5,1.0,0.0,1,0,1452,0.71,1
Buy,Tunis,1.0,1,1348717.0,0.8991446666666667,1,1,0,1,70,0,0.0,,1,1,1453,0.709,1
Buy,Sfax,0.85,1,,,0,1,1,1,100,2,0.4,,0,1,1454,0.709,1
Buy,Bizerte,0.75,1,301818.0,0.201212,1,1,1,1,100,1,0.2,,0,0,1455,0.709,0
Buy,La Marsa,0.95,1,286111.0,0.19074066666666667,1,1,1,1,100,4,0.8,,1,1,1456,0.709,1
Rent,Tunis,1.0,1,4229.0,0.8458,1,1,1,1,100,3,0.6,0.0,1,1,1457,0.709,1
Rent,La Marsa,0.95,1,408.0,0.0816,1,1,0,0,30,2,0.4,1.0,1,0,1458,0.708,0
Rent,Tunis,1.0,1,1840.0,0.368,1,1,1,0,60,5,1.0,,0,1,1459,0.708,1
Rent,Ariana,0.88,1,4302.0,0.8604,1,1,1,1,100,2,0.4,1.0,1,1,1460,0.708,1
Rent,Ariana,0.88,1,3341.0,0.6682,1,1,1,1,100,5,1.0,0.0,1,1,1461,0.708,1
Rent,La Marsa,0.95,1,2695.0,0.539,1,1,1,1,100,5,1.0,0.0,1,1,1462,0.708,1
Buy,Ben Arous,0.83,1,338655.0,0.22577,1,1,1,1,100,4,0.8,,1,0,1463,0.707,1
Buy,Nabeul,0.78,1,1360851.0,0.907234,1,1,1,1,100,5,1.0,,0,1,1464,0.707,1
Buy,Monastir,0.8,1,881206.0,0.5874706666666667,1,1,1,0,60,4,0.8,,1,1,1465,0.707,1
Buy,Ben Arous,0.83,1,,,0,1,1,0,60,1,0.2,,1,1,1466,0.707,1
Rent,Sfax,0.85,1,3358.0,0.6716,1,1,1,1,100,3,0.6,,0,1,1467,0.707,1
Rent,Non précisée,0.2,0,1171.0,0.2342,1,1,1,0,60,5,1.0,0.0,1,0,1468,0.706,0
Buy,La Marsa,0.95,1,,,0,1,1,1,100,3,0.6,,1,0,1469,0.706,1
Buy,Monastir,0.8,1,,,0,0,1,0,30,5,1.0,,0,1,1470,0.706,1
Rent,Sfax,0.85,1,3228.0,0.6456,1,1,0,1,70,2,0.4,0.0,1,1,1471,0.706,1
Rent,Unknown,0.3,0,643.0,0.1286,1,1,1,1,100,2,0.4,,0,0,1472,0.706,0
Rent,Hammamet,0.82,1,1102.0,0.2204,1,1,1,1,100,5,1.0,0.0,1,0,1473,0.705,1
Rent,Sfax,0.85,1,4754.0,0.9508,1,1,1,1,100,5,1.0,1.0,1,0,1474,0.705,1
Rent,Monastir,0.8,1,4144.0,0.8288,1,0,1,1,70,3,0.6,,0,1,1475,0.705,1
Buy,Tunis,1.0,1,1294510.0,0.8630066666666667,1,1,1,1,100,3,0.6,,0,0,1476,0.705,1
Rent,Bizerte,0.75,1,3479.0,0.6958,1,1,1,1,100,2,0.4,1.0,1,1,1477,0.705,1
Buy,La Marsa,0.95,1,391303.0,0.2608686666666667,1,0,1,1,70,5,1.0,,0,0,1478,0.704,1
Buy,La Marsa,0.95,1,61938.0,0.041292,1,1,1,1,100,1,0.2,,1,0,1479,0.704,0
Rent,Sousse,0.9,1,4341.0,0.8682,1,1,1,1,100,0,0.0,,0,0,1480,0.704,1
Buy,Non précisée,0.2,0,1319208.0,0.879472,1,1,1,1,100,5,1.0,,1,0,1481,0.704,1
Rent,Unknown,0.3,0,3729.0,0.7458,1,1,1,1,100,3,0.6,,0,0,1482,0.704,1
Rent,Unknown,0.3,0,3587.0,0.7174,1,1,1,1,100,1,0.2,,0,0,1483,0.703,1
Buy,Ben Arous,0.83,1,462126.0,0.308084,1,1,1,1,100,2,0.4,,1,0,1484,0.703,0
Buy,Ben Arous,0.83,1,1223705.0,0.8158033333333333,1,0,1,1,70,5,1.0,,1,0,1485,0.703,1
Rent,Tunis,1.0,1,399.0,0.0798,1,1,1,1,100,0,0.0,1.0,1,1,1486,0.703,1
Buy,La Marsa,0.95,1,445663.0,0.2971086666666667,1,1,1,1,100,1,0.2,,1,0,1487,0.703,0
Buy,Sousse,0.9,1,1119270.0,0.74618,1,1,1,1,100,0,0.0,,1,0,1488,0.702,0
Rent,Unknown,0.3,0,2146.0,0.4292,1,1,1,1,100,0,0.0,1.0,1,0,1489,0.702,0
Buy,Unknown,0.3,0,833668.0,0.5557786666666666,1,1,1,1,100,5,1.0,,1,1,1490,0.702,1
Rent,Unknown,0.3,0,1588.0,0.3176,1,1,1,1,100,0,0.0,0.0,1,0,1491,0.702,0
Buy,Non précisée,0.2,0,355269.0,0.236846,1,1,0,1,70,2,0.4,,1,1,1492,0.702,1
Rent,Ariana,0.88,1,2824.0,0.5648,1,1,1,1,100,5,1.0,1.0,1,0,1493,0.701,1
Buy,La Marsa,0.95,1,1076924.0,0.7179493333333333,1,1,1,1,100,0,0.0,,0,1,1494,0.701,1
Rent,Bizerte,0.75,1,2166.0,0.4332,1,1,1,1,100,4,0.8,,0,1,1495,0.701,1
Buy,Nabeul,0.78,1,913060.0,0.6087066666666666,1,1,1,1,100,1,0.2,,1,0,1496,0.701,1
Rent,Monastir,0.8,1,3261.0,0.6522,1,1,1,1,100,3,0.6,0.0,1,0,1497,0.701,1
Rent,Unknown,0.3,0,3063.0,0.6126,1,1,1,1,100,1,0.2,1.0,1,1,1498,0.7,1
Rent,Ariana,0.88,1,2386.0,0.4772,1,1,1,1,100,4,0.8,0.0,1,0,1499,0.7,1
Rent,La Marsa,0.95,1,4810.0,0.962,1,1,1,1,100,1,0.2,,0,1,1500,0.7,1
Rent,Ben Arous,0.83,1,,,0,1,1,0,60,0,0.0,1.0,1,0,1501,0.7,1
Buy,Sfax,0.85,1,1200268.0,0.8001786666666667,1,1,1,0,60,5,1.0,,1,0,1502,0.7,1
Buy,Unknown,0.3,0,70669.0,0.047112666666666664,1,1,1,1,100,2,0.4,,1,0,1503,0.699,0
Buy,Ben Arous,0.83,1,609385.0,0.40625666666666665,1,1,1,1,100,0,0.0,,1,1,1504,0.699,0
Buy,Sousse,0.9,1,853779.0,0.569186,1,1,1,1,100,0,0.0,,1,0,1505,0.699,0
Rent,La Marsa,0.95,1,,,0,1,1,1,100,4,0.8,,0,0,1506,0.699,1
Buy,Bizerte,0.75,1,,,0,1,1,1,100,4,0.8,,1,1,1507,0.699,1
Buy,Monastir,0.8,1,,,0,1,1,1,100,5,1.0,,1,0,1508,0.698,1
Rent,Tunis,1.0,1,2525.0,0.505,1,1,1,1,100,4,0.8,0.0,1,1,1509,0.698,1
Rent,La Marsa,0.95,1,3355.0,0.671,1,1,0,1,70,5,1.0,1.0,1,0,1510,0.698,1
Buy,Nabeul,0.78,1,624916.0,0.4166106666666667,1,1,1,1,100,4,0.8,,1,0,1511,0.698,1
Buy,Unknown,0.3,0,998428.0,0.6656186666666667,1,1,0,1,70,2,0.4,,1,1,1512,0.698,0
Rent,Non précisée,0.2,0,3774.0,0.7548,1,1,1,1,100,2,0.4,0.0,1,0,1513,0.697,0
Buy,Monastir,0.8,1,1402681.0,0.9351206666666667,1,1,1,0,60,0,0.0,,1,1,1514,0.697,0
Buy,Monastir,0.8,1,,,0,1,0,1,70,0,0.0,,0,1,1515,0.697,0
Rent,La Marsa,0.95,1,,,0,1,1,1,100,1,0.2,,0,1,1516,0.697,1
Buy,Ariana,0.88,1,,,0,1,1,1,100,5,1.0,,0,1,1517,0.697,1
Rent,Hammamet,0.82,1,2235.0,0.447,1,0,1,1,70,0,0.0,,0,0,1518,0.696,0
Rent,Sousse,0.9,1,4089.0,0.8178,1,1,1,0,60,4,0.8,0.0,1,0,1519,0.696,1
Rent,Sousse,0.9,1,4504.0,0.9008,1,1,1,1,100,3,0.6,,0,0,1520,0.696,1
Rent,Sousse,0.9,1,2281.0,0.4562,1,1,1,1,100,2,0.4,1.0,1,0,1521,0.696,1
Buy,Non précisée,0.2,0,1392462.0,0.928308,1,1,0,1,70,1,0.2,,0,1,1522,0.696,1
Rent,Unknown,0.3,0,4808.0,0.9616,1,1,1,1,100,5,1.0,0.0,1,0,1523,0.695,1
Rent,Bizerte,0.75,1,3639.0,0.7278,1,1,1,0,60,0,0.0,,0,0,1524,0.695,0
Rent,Bizerte,0.75,1,,,0,1,1,1,100,0,0.0,0.0,1,0,1525,0.695,0
Buy,Hammamet,0.82,1,358638.0,0.239092,1,1,1,1,100,1,0.2,,1,1,1526,0.695,1
Rent,Monastir,0.8,1,,,0,1,1,1,100,3,0.6,1.0,1,0,1527,0.695,1
Rent,Sousse,0.9,1,720.0,0.144,1,1,1,1,100,0,0.0,,0,0,1528,0.694,1
Rent,La Marsa,0.95,1,3850.0,0.77,1,1,1,1,100,4,0.8,1.0,1,1,1529,0.694,1
Buy,Nabeul,0.78,1,700833.0,0.467222,1,1,1,1,100,1,0.2,,1,1,1530,0.694,0
Rent,Tunis,1.0,1,,,0,1,1,0,60,3,0.6,1.0,1,1,1531,0.694,1
Rent,Bizerte,0.75,1,4535.0,0.907,1,1,1,1,100,3,0.6,0.0,1,1,1532,0.694,1
Buy,Sousse,0.9,1,842566.0,0.5617106666666667,1,1,1,1,100,5,1.0,,0,0,1533,0.693,1
Buy,Sfax,0.85,1,628310.0,0.4188733333333333,1,1,0,1,70,1,0.2,,0,1,1534,0.693,0
Buy,Hammamet,0.82,1,368025.0,0.24535,1,1,1,1,100,1,0.2,,0,0,1535,0.693,0
Buy,Tunis,1.0,1,1062220.0,0.7081466666666667,1,1,1,1,100,1,0.2,,1,1,1536,0.693,1
Buy,Sfax,0.85,1,768771.0,0.512514,1,1,1,1,100,2,0.4,,1,1,1537,0.693,1
Rent,Unknown,0.3,0,4614.0,0.9228,1,1,1,1,100,4,0.8,1.0,1,0,1538,0.692,1
Buy,Tunis,1.0,1,620820.0,0.41388,1,1,1,1,100,5,1.0,,1,0,1539,0.692,1
Rent,Bizerte,0.75,1,,,0,1,1,1,100,1,0.2,0.0,1,0,1540,0.692,0
Rent,Hammamet,0.82,1,3734.0,0.7468,1,1,1,1,100,4,0.8,1.0,1,0,1541,0.692,1
Rent,Tunis,1.0,1,3840.0,0.768,1,1,1,0,60,2,0.4,,0,0,1542,0.692,1
Rent,La Marsa,0.95,1,3546.0,0.7092,1,1,1,1,100,2,0.4,,0,0,1543,0.691,1
Rent,Sousse,0.9,1,3387.0,0.6774,1,1,1,0,60,5,1.0,,0,1,1544,0.691,1
Rent,La Marsa,0.95,1,1544.0,0.3088,1,1,0,0,30,1,0.2,,0,1,1545,0.691,0
Rent,Unknown,0.3,0,631.0,0.1262,1,1,1,0,60,4,0.8,,0,0,1546,0.691,0
Buy,Monastir,0.8,1,869701.0,0.5798006666666666,1,1,1,1,100,2,0.4,,1,1,1547,0.691,1
Buy,Ben Arous,0.83,1,186194.0,0.12412933333333333,1,1,1,0,60,5,1.0,,1,1,1548,0.69,1
Buy,Non précisée,0.2,0,875005.0,0.5833366666666666,1,1,1,1,100,3,0.6,,1,1,1549,0.69,1
Rent,Bizerte,0.75,1,3585.0,0.717,1,1,1,1,100,2,0.4,0.0,1,1,1550,0.69,1
Buy,Non précisée,0.2,0,216625.0,0.14441666666666667,1,1,1,0,60,3,0.6,,0,0,1551,0.69,0
Buy,Bizerte,0.75,1,1492265.0,0.9948433333333333,1,1,1,1,100,3,0.6,,0,0,1552,0.69,1
Rent,Non précisée,0.2,0,4176.0,0.8352,1,1,1,1,100,2,0.4,,0,0,1553,0.689,1
Rent,Hammamet,0.82,1,4376.0,0.8752,1,1,1,1,100,2,0.4,1.0,1,0,1554,0.689,1
Rent,Unknown,0.3,0,4941.0,0.9882,1,1,1,1,100,1,0.2,1.0,1,1,1555,0.689,1
Rent,Sousse,0.9,1,,,0,1,1,1,100,2,0.4,1.0,1,1,1556,0.689,1
Buy,Tunis,1.0,1,769245.0,0.51283,1,1,1,0,60,3,0.6,,1,1,1557,0.689,1
Buy,Monastir,0.8,1,,,0,1,1,1,100,2,0.4,,1,1,1558,0.688,1
Buy,Hammamet,0.82,1,132680.0,0.08845333333333333,1,1,1,1,100,4,0.8,,1,1,1559,0.688,1
Buy,Bizerte,0.75,1,904246.0,0.6028306666666666,1,1,1,0,60,3,0.6,,1,0,1560,0.688,1
Buy,Nabeul,0.78,1,517454.0,0.34496933333333335,1,1,1,1,100,0,0.0,,1,0,1561,0.688,0
Rent,Hammamet,0.82,1,4647.0,0.9294,1,1,1,1,100,1,0.2,1.0,1,0,1562,0.688,1
Rent,Ariana,0.88,1,4777.0,0.9554,1,1,0,1,70,5,1.0,1.0,1,1,1563,0.687,1
Buy,La Marsa,0.95,1,497562.0,0.331708,1,1,1,1,100,1,0.2,,1,1,1564,0.687,1
Rent,Sousse,0.9,1,1940.0,0.388,1,0,1,1,70,1,0.2,0.0,1,0,1565,0.687,0
Rent,Sousse,0.9,1,2406.0,0.4812,1,1,1,1,100,1,0.2,1.0,1,1,1566,0.687,1
Rent,Ariana,0.88,1,861.0,0.1722,1,1,1,0,60,0,0.0,0.0,1,1,1567,0.687,0
Buy,Sfax,0.85,1,757851.0,0.505234,1,1,1,1,100,3,0.6,,1,1,1568,0.686,1
Rent,Sfax,0.85,1,1053.0,0.2106,1,1,1,0,60,2,0.4,1.0,1,0,1569,0.686,0
Buy,Sfax,0.85,1,767438.0,0.5116253333333334,1,1,1,1,100,3,0.6,,1,0,1570,0.686,1
Rent,Tunis,1.0,1,3488.0,0.6976,1,1,1,1,100,3,0.6,,0,0,1571,0.686,1
Rent,Ben Arous,0.83,1,848.0,0.1696,1,1,1,1,100,3,0.6,1.0,1,1,1572,0.686,1
Rent,Monastir,0.8,1,598.0,0.1196,1,1,0,1,70,5,1.0,1.0,1,1,1573,0.685,1
Buy,Nabeul,0.78,1,228730.0,0.15248666666666666,1,1,0,1,70,0,0.0,,1,1,1574,0.685,0
Rent,Ariana,0.88,1,3091.0,0.6182,1,1,1,1,100,5,1.0,0.0,1,1,1575,0.685,1
Rent,Tunis,1.0,1,749.0,0.1498,1,1,1,1,100,5,1.0,,0,1,1576,0.685,1
Buy,Bizerte,0.75,1,914089.0,0.6093926666666667,1,1,1,1,100,3,0.6,,1,1,1577,0.685,1
Rent,Tunis,1.0,1,,,0,1,1,0,60,1,0.2,1.0,1,0,1578,0.684,1
Rent,Sfax,0.85,1,,,0,1,1,1,100,1,0.2,1.0,1,0,1579,0.684,1
Buy,Tunis,1.0,1,1203870.0,0.80258,1,1,1,0,60,5,1.0,,1,1,1580,0.684,1
Rent,Ariana,0.88,1,1122.0,0.2244,1,1,1,0,60,3,0.6,,0,1,1581,0.684,1
Rent,Non précisée,0.2,0,,,0,1,1,1,100,0,0.0,0.0,1,1,1582,0.684,0
Rent,Ariana,0.88,1,,,0,1,1,1,100,1,0.2,,0,0,1583,0.683,0
Buy,Unknown,0.3,0,267839.0,0.17855933333333332,1,1,0,1,70,5,1.0,,0,0,1584,0.683,0
Buy,Hammamet,0.82,1,,,0,1,1,1,100,1,0.2,,1,0,1585,0.683,1
Buy,Hammamet,0.82,1,1448553.0,0.965702,1,1,1,1,100,1,0.2,,1,1,1586,0.683,1
Rent,Ben Arous,0.83,1,2340.0,0.468,1,1,1,1,100,2,0.4,1.0,1,0,1587,0.683,1
Rent,Ben Arous,0.83,1,2372.0,0.4744,1,1,1,1,100,4,0.8,,0,0,1588,0.682,1
Buy,Sousse,0.9,1,534139.0,0.35609266666666667,1,1,1,1,100,5,1.0,,1,0,1589,0.682,1
Rent,Sfax,0.85,1,2021.0,0.4042,1,1,1,0,60,0,0.0,1.0,1,0,1590,0.682,0
Buy,Nabeul,0.78,1,912195.0,0.60813,1,1,1,1,100,5,1.0,,0,0,1591,0.682,1
Buy,Monastir,0.8,1,444266.0,0.29617733333333335,1,1,1,1,100,3,0.6,,1,1,1592,0.682,0
Rent,Tunis,1.0,1,3849.0,0.7698,1,1,0,1,70,0,0.0,1.0,1,0,1593,0.681,1
Rent,Sfax,0.85,1,1452.0,0.2904,1,1,1,1,100,3,0.6,1.0,1,1,1594,0.681,1
Rent,Nabeul,0.78,1,2137.0,0.4274,1,1,1,1,100,3,0.6,0.0,1,1,1595,0.681,1
Buy,La Marsa,0.95,1,85957.0,0.057304666666666663,1,1,1,1,100,4,0.8,,1,0,1596,0.681,1
Buy,Bizerte,0.75,1,1144772.0,0.7631813333333334,1,1,0,1,70,4,0.8,,1,0,1597,0.681,1
Rent,Tunis,1.0,1,,,0,1,1,1,100,2,0.4,1.0,1,0,1598,0.68,1
Buy,Unknown,0.3,0,1157983.0,0.7719886666666667,1,0,1,1,70,5,1.0,,1,1,1599,0.68,1
Rent,Tunis,1.0,1,1834.0,0.3668,1,1,1,1,100,2,0.4,0.0,1,0,1600,0.68,1
Rent,Unknown,0.3,0,4930.0,0.986,1,1,0,1,70,1,0.2,0.0,1,1,1601,0.68,1
Rent,La Marsa,0.95,1,4662.0,0.9324,1,1,1,1,100,0,0.0,0.0,1,0,1602,0.68,1
Buy,Hammamet,0.82,1,479830.0,0.31988666666666665,1,1,1,1,100,0,0.0,,1,1,1603,0.679,0
Rent,Non précisée,0.2,0,,,0,1,1,0,60,2,0.4,,0,1,1604,0.679,0
Rent,Sfax,0.85,1,3985.0,0.797,1,1,0,1,70,4,0.8,,0,1,1605,0.679,1
Buy,Tunis,1.0,1,631082.0,0.42072133333333334,1,1,1,1,100,0,0.0,,1,1,1606,0.679,0
Buy,Hammamet,0.82,1,259911.0,0.173274,1,1,1,1,100,2,0.4,,0,0,1607,0.679,0
Rent,Nabeul,0.78,1,4857.0,0.9714,1,1,0,0,30,5,1.0,1.0,1,0,1608,0.678,1
Buy,Sousse,0.9,1,144800.0,0.09653333333333333,1,1,1,1,100,1,0.2,,0,0,1609,0.678,0
Rent,Monastir,0.8,1,557.0,0.1114,1,1,1,1,100,5,1.0,1.0,1,0,1610,0.678,1
Rent,Sousse,0.9,1,1603.0,0.3206,1,1,0,1,70,4,0.8,,0,1,1611,0.678,1
Buy,Sfax,0.85,1,494145.0,0.32943,1,1,1,1,100,5,1.0,,1,1,1612,0.678,1
Rent,La Marsa,0.95,1,4665.0,0.933,1,1,1,1,100,1,0.2,1.0,1,1,1613,0.677,1
Rent,Bizerte,0.75,1,464.0,0.0928,1,1,1,1,100,3,0.6,1.0,1,0,1614,0.677,1
Buy,Tunis,1.0,1,1168920.0,0.77928,1,1,1,1,100,5,1.0,,1,0,1615,0.677,1
Buy,Tunis,1.0,1,1180418.0,0.7869453333333334,1,1,1,1,100,0,0.0,,1,0,1616,0.677,1
Buy,Monastir,0.8,1,225254.0,0.15016933333333332,1,1,1,1,100,2,0.4,,1,0,1617,0.677,0
Buy,Hammamet,0.82,1,480546.0,0.320364,1,1,1,1,100,0,0.0,,1,0,1618,0.676,0
Rent,Sfax,0.85,1,4778.0,0.9556,1,1,1,1,100,5,1.0,,0,1,1619,0.676,1
Buy,Tunis,1.0,1,107297.0,0.07153133333333334,1,1,1,1,100,5,1.0,,0,1,1620,0.676,1
Buy,Non précisée,0.2,0,1278596.0,0.8523973333333333,1,1,1,1,100,0,0.0,,1,1,1621,0.676,0
Rent,Tunis,1.0,1,511.0,0.1022,1,1,1,1,100,5,1.0,,0,1,1622,0.676,1
Rent,Bizerte,0.75,1,996.0,0.1992,1,1,1,1,100,4,0.8,1.0,1,0,1623,0.675,1
Buy,Sousse,0.9,1,656029.0,0.43735266666666667,1,1,1,1,100,3,0.6,,0,1,1624,0.675,1
Rent,Tunis,1.0,1,,,0,0,1,1,70,3,0.6,0.0,1,1,1625,0.675,1
Rent,Ariana,0.88,1,,,0,1,1,1,100,2,0.4,1.0,1,1,1626,0.675,1
Buy,Nabeul,0.78,1,407010.0,0.27134,1,1,1,0,60,5,1.0,,0,1,1627,0.675,1
Buy,Hammamet,0.82,1,910217.0,0.6068113333333334,1,1,1,1,100,2,0.4,,1,0,1628,0.674,1
Buy,Sousse,0.9,1,,,0,1,0,0,30,3,0.6,,0,1,1629,0.674,1
